geoid,black,native,asian,PI,other,multi,hispanic,nonwhite,white,total,pct_nonwhite,pct_white,race_source_abbreviation,link_to_detailed_sourcing
3.60E+14,473,5,4,0,107,0,216,805,134,939,85.72949947,14.27050053,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360450602005069/
3.60E+14,39,2,0,0,0,0,5,46,105,151,30.46357616,69.53642384,tract,http://www.prisonersofthecensus.org/data/2010blocks/360450615003034/
3.60E+14,330,5,3,0,68,1,148,555,94,649,85.51617874,14.48382126,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360450624002051/
3.60E+14,771,4,33,3,18,56,1186,2071,269,2340,88.5042735,11.4957265,tract,http://www.prisonersofthecensus.org/data/2010blocks/360470018001013/
3.60E+14,5,0,0,0,2,0,3,10,0,10,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/360470043001000/
3.60E+14,45,0,4,0,0,1,19,69,25,94,73.40425532,26.59574468,tract,http://www.prisonersofthecensus.org/data/2010blocks/360470283001001/
3.60E+14,23,0,1,0,5,0,16,45,14,59,76.27118644,23.72881356,tract,http://www.prisonersofthecensus.org/data/2010blocks/360470373004001/
3.60E+14,15,1,1,1,0,4,60,82,8,90,91.11111111,8.888888889,tract,http://www.prisonersofthecensus.org/data/2010blocks/360470908001001/
3.60E+14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#VALUE!,NULL,#VALUE!,#VALUE!,#VALUE!,,http://www.prisonersofthecensus.org/data/2010blocks/360471058011000/
3.60E+14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#VALUE!,NULL,#VALUE!,#VALUE!,#VALUE!,,http://www.prisonersofthecensus.org/data/2010blocks/360471058013000/
3.60E+14,3,0,0,0,1,0,1,5,0,5,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/360471058044001/
3.61E+14,2,0,0,0,0,0,0,2,27,29,6.896551724,93.10344828,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360499505002143/
3.61E+14,16,0,1,0,2,3,6,28,64,92,30.43478261,69.56521739,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360510302013059/
3.61E+14,448,8,2,0,22,1,131,612,211,823,74.36208991,25.63791009,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360510308001133/
3.61E+14,432,10,3,1,64,1,141,652,417,1069,60.99158092,39.00841908,tract,http://www.prisonersofthecensus.org/data/2010blocks/360510310001023/
3.61E+14,91,1,0,0,3,0,32,127,34,161,78.88198758,21.11801242,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360530308003024/
3.61E+14,1,0,0,0,0,2,3,6,13,19,31.57894737,68.42105263,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360530310002149/
3.61E+14,7,3,0,0,1,0,2,13,90,103,12.62135922,87.37864078,tract,http://www.prisonersofthecensus.org/data/2010blocks/360539401031018/
3.61E+14,157,1,0,0,0,0,35,193,130,323,59.75232198,40.24767802,tract,http://www.prisonersofthecensus.org/data/2010blocks/360550130014029/
3.61E+14,1,0,0,0,0,1,0,2,1,3,66.66666667,33.33333333,tract,http://www.prisonersofthecensus.org/data/2010blocks/360550030001001/
3.61E+14,4,0,1,0,0,0,2,7,16,23,30.43478261,69.56521739,tract,http://www.prisonersofthecensus.org/data/2010blocks/360550036002008/
3.61E+14,0,0,0,0,0,0,1,1,0,1,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/360550038054000/
3.61E+14,23,0,0,0,0,0,2,25,6,31,80.64516129,19.35483871,tract,http://www.prisonersofthecensus.org/data/2010blocks/360550093011004/
3.61E+14,666,0,5,0,0,1,122,794,295,1089,72.91092746,27.08907254,tract,http://www.prisonersofthecensus.org/data/2010blocks/360550094003029/
3.61E+14,28,0,2,0,0,0,4,34,27,61,55.73770492,44.26229508,tract,http://www.prisonersofthecensus.org/data/2010blocks/360550095002014/
3.61E+14,18,1,0,0,0,0,39,58,49,107,54.20560748,45.79439252,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360570727001036/
3.61E+14,816,0,9,0,271,9,380,1485,459,1944,76.38888889,23.61111111,tract,http://www.prisonersofthecensus.org/data/2010blocks/360594078021001/
3.61E+14,1,0,0,0,1,0,3,5,2,7,71.42857143,28.57142857,tract,http://www.prisonersofthecensus.org/data/2010blocks/360594139001009/
3.61E+14,424,1,7,0,197,0,209,838,45,883,94.90373726,5.096262741,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360610029001002/
3.61E+14,290,2,24,4,4,8,350,682,212,894,76.28635347,23.71364653,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360610029004007/
3.61E+14,103,0,1,0,6,0,34,144,38,182,79.12087912,20.87912088,tract,http://www.prisonersofthecensus.org/data/2010blocks/360610099001042/
3.61E+14,116,1,2,0,31,0,47,197,46,243,81.06995885,18.93004115,tract,http://www.prisonersofthecensus.org/data/2010blocks/360610186002001/
3.61E+14,98,0,1,0,4,1,22,126,5,131,96.18320611,3.816793893,tract,http://www.prisonersofthecensus.org/data/2010blocks/360610243011001/
3.61E+14,184,10,3,0,0,0,27,224,279,503,44.53280318,55.46719682,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360630234014023/
3.61E+14,720,13,4,0,53,3,244,1037,503,1540,67.33766234,32.66233766,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360650266001002/
3.61E+14,612,13,6,0,76,10,270,987,321,1308,75.4587156,24.5412844,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360650266001007/
3.61E+14,1033,22,6,0,110,10,429,1610,669,2279,70.64501975,29.35498025,tract,http://www.prisonersofthecensus.org/data/2010blocks/360650259001009/
3.61E+14,150,4,4,0,2,0,41,201,270,471,42.67515924,57.32484076,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360650261001010/
3.61E+14,203,16,2,0,23,20,57,321,198,519,61.84971098,38.15028902,tract,http://www.prisonersofthecensus.org/data/2010blocks/360670149001003/
3.61E+14,332,4,4,0,1,1,36,378,189,567,66.66666667,33.33333333,tract,http://www.prisonersofthecensus.org/data/2010blocks/360670032002057/
3.61E+14,1,0,0,0,0,0,1,2,1,3,66.66666667,33.33333333,tract,http://www.prisonersofthecensus.org/data/2010blocks/360670054003003/
3.61E+14,62,0,0,0,0,0,11,73,152,225,32.44444444,67.55555556,tract,http://www.prisonersofthecensus.org/data/2010blocks/360690512002017/
3.61E+14,234,4,9,0,124,5,184,560,212,772,72.5388601,27.4611399,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360710119001055/
3.61E+14,911,31,27,0,212,54,525,1760,322,2082,84.53410183,15.46589817,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360710115001002/
3.61E+14,9,0,0,0,2,0,3,14,1,15,93.33333333,6.666666667,tract,http://www.prisonersofthecensus.org/data/2010blocks/360710003004010/
3.61E+14,420,0,5,0,99,0,155,679,85,764,88.87434555,11.12565445,tract,http://www.prisonersofthecensus.org/data/2010blocks/360710147003000/
3.61E+14,22,0,0,0,0,0,2,24,43,67,35.82089552,64.17910448,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360730407004005/
3.61E+14,579,5,12,0,60,8,157,821,263,1084,75.73800738,24.26199262,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360730406002040/
3.61E+14,419,5,4,1,6,3,102,540,414,954,56.60377358,43.39622642,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360730406002055/
3.61E+14,8,1,0,0,3,0,10,22,109,131,16.79389313,83.20610687,tract,http://www.prisonersofthecensus.org/data/2010blocks/360750216043002/
3.61E+14,7,1,0,0,0,4,4,16,63,79,20.25316456,79.74683544,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360775901004100/
3.61E+14,10,0,0,0,1,0,15,26,97,123,21.13821138,78.86178862,tract,http://www.prisonersofthecensus.org/data/2010blocks/360790115001015/
3.61E+14,0,0,0,0,0,0,0,0,11,11,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360790114002014/
3.61E+14,15,0,6,0,13,6,28,68,114,182,37.36263736,62.63736264,tract,http://www.prisonersofthecensus.org/data/2010blocks/360790102001015/
3.61E+14,264,5,1,0,58,1,110,439,45,484,90.70247934,9.297520661,tract,http://www.prisonersofthecensus.org/data/2010blocks/360810199001004/
3.61E+14,5,0,0,0,0,0,3,8,2,10,80,20,tract,http://www.prisonersofthecensus.org/data/2010blocks/360810267002000/
3.61E+14,60,0,10,1,133,0,133,337,30,367,91.82561308,8.174386921,tract,http://www.prisonersofthecensus.org/data/2010blocks/360810320002023/
3.61E+14,1,0,6,0,0,0,0,7,0,7,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/360810779081000/
3.61E+14,91,3,1,0,0,12,15,122,112,234,52.13675214,47.86324786,tract,http://www.prisonersofthecensus.org/data/2010blocks/360830410002004/
3.61E+14,1,0,0,0,0,0,1,2,4,6,33.33333333,66.66666667,tract,http://www.prisonersofthecensus.org/data/2010blocks/360850040007002/
3.61E+14,500,6,8,0,91,3,231,839,214,1053,79.67711301,20.32288699,tract,http://www.prisonersofthecensus.org/data/2010blocks/360850226001001/
3.61E+14,88,0,1,0,0,0,29,118,76,194,60.82474227,39.17525773,tract,http://www.prisonersofthecensus.org/data/2010blocks/360870108043004/
3.61E+14,0,0,0,0,0,0,1,1,9,10,10,90,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360894920004008/
3.61E+14,11,8,0,0,0,0,1,20,107,127,15.7480315,84.2519685,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360894921003074/
3.61E+14,615,7,8,0,127,1,231,989,145,1134,87.21340388,12.78659612,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360894927007007/
3.61E+14,495,6,4,0,103,1,193,802,131,933,85.95927117,14.04072883,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360894914004031/
3.61E+14,236,1,3,0,67,0,96,403,69,472,85.38135593,14.61864407,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360894914004037/
3.61E+14,0,0,0,0,1,0,0,1,3,4,25,75,tract,http://www.prisonersofthecensus.org/data/2010blocks/360910603002101/
3.61E+14,17,0,1,0,4,7,13,42,109,151,27.81456954,72.18543046,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360910614032001/
3.61E+14,233,2,2,0,21,1,79,338,161,499,67.73547094,32.26452906,tract,http://www.prisonersofthecensus.org/data/2010blocks/360910601013008/
3.61E+14,150,0,2,0,12,4,31,199,103,302,65.89403974,34.10596026,tract,http://www.prisonersofthecensus.org/data/2010blocks/360930210011022/
3.61E+14,58,1,0,0,8,0,13,80,61,141,56.73758865,43.26241135,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360957406002154/
3.61E+14,8,0,0,0,0,0,4,12,30,42,28.57142857,71.42857143,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360957401002007/
3.61E+14,0,0,1,0,0,0,0,1,18,19,5.263157895,94.73684211,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360979504004037/
3.61E+14,44,2,0,0,0,1,30,77,70,147,52.38095238,47.61904762,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/360979503002080/
3.61E+14,862,8,4,0,75,1,243,1193,273,1466,81.37789905,18.62210095,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360999508002207/
3.61E+14,19,0,0,0,0,0,5,24,62,86,27.90697674,72.09302326,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360999508002257/
3.61E+14,366,7,6,0,34,0,78,491,210,701,70.04279601,29.95720399,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/360999508005115/
3.61E+14,33,0,0,0,0,0,21,54,118,172,31.39534884,68.60465116,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361019613001000/
3.61E+14,3,0,0,0,0,3,0,6,0,6,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/361031225011014/
3.61E+14,214,1,1,0,0,0,163,379,253,632,59.96835443,40.03164557,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361031591063009/
3.61E+14,0,0,0,0,10,0,10,20,0,20,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/361031109023013/
3.61E+14,392,3,2,0,1,3,206,607,452,1059,57.31822474,42.68177526,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361031904014008/
3.61E+14,1,0,0,0,0,1,6,8,1,9,88.88888889,11.11111111,tract,http://www.prisonersofthecensus.org/data/2010blocks/361059508001012/
3.61E+14,442,4,9,0,95,2,228,780,145,925,84.32432432,15.67567568,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361059511002007/
3.61E+14,290,3,5,0,53,3,109,463,107,570,81.22807018,18.77192982,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361059511002027/
3.61E+14,0,0,0,0,0,0,0,0,1,1,0,100,tract,http://www.prisonersofthecensus.org/data/2010blocks/361059525001044/
3.61E+14,48,2,1,0,3,3,33,90,68,158,56.96202532,43.03797468,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361059518002019/
3.61E+14,0,0,0,0,0,2,2,4,9,13,30.76923077,69.23076923,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361059515002077/
3.61E+14,8,0,0,0,0,1,1,10,79,89,11.23595506,88.76404494,tract,http://www.prisonersofthecensus.org/data/2010blocks/361070203002059/
3.61E+14,25,0,0,0,0,0,1,26,58,84,30.95238095,69.04761905,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361090015001026/
3.61E+14,7,0,0,0,1,0,0,8,2,10,80,20,tract,http://www.prisonersofthecensus.org/data/2010blocks/361119522004026/
3.61E+14,332,2,4,0,57,2,120,517,101,618,83.65695793,16.34304207,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361119554002002/
3.61E+14,370,3,1,0,38,1,107,520,101,621,83.73590982,16.26409018,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361119554002051/
3.61E+14,456,3,5,0,45,4,172,685,114,799,85.73216521,14.26783479,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361119545002026/
3.61E+14,616,7,10,0,82,5,266,986,151,1137,86.71943712,13.28056288,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361119545002030/
3.61E+14,2,0,0,0,0,0,1,3,16,19,15.78947368,84.21052632,tract,http://www.prisonersofthecensus.org/data/2010blocks/361130702001004/
3.61E+14,44,3,0,0,3,5,8,63,96,159,39.62264151,60.37735849,tract,http://www.prisonersofthecensus.org/data/2010blocks/361130706012043/
3.61E+14,984,12,10,0,122,3,302,1433,369,1802,79.5227525,20.4772475,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361150810002018/
3.61E+14,515,9,4,0,39,1,141,709,178,887,79.93235626,20.06764374,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361150810004005/
3.61E+14,11,0,0,0,3,5,10,29,90,119,24.3697479,75.6302521,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361150880001012/
3.61E+14,38,2,0,0,4,0,8,52,22,74,70.27027027,29.72972973,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361170216001004/
3.61E+14,0,0,0,0,20,0,20,40,0,40,100,0,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361170215011035/
3.61E+14,0,0,0,0,17,0,17,34,0,34,100,0,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361170215011037/
3.61E+14,42,0,0,0,0,0,18,60,79,139,43.16546763,56.83453237,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361170210002038/
3.61E+14,96,1,1,0,10,0,20,128,47,175,73.14285714,26.85714286,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361170215022076/
3.61E+14,153,0,6,0,2,0,55,216,116,332,65.06024096,34.93975904,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361199830001006/
3.61E+14,423,4,7,0,11,1,103,549,273,822,66.78832117,33.21167883,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361199830001013/
3.61E+14,818,3,2,7,91,9,225,1155,307,1462,79.00136799,20.99863201,tract,http://www.prisonersofthecensus.org/data/2010blocks/361199810001040/
3.61E+14,1157,6,10,0,129,4,408,1714,242,1956,87.62781186,12.37218814,tract,http://www.prisonersofthecensus.org/data/2010blocks/361199820001000/
3.61E+14,931,12,11,0,132,1,265,1352,410,1762,76.73098751,23.26901249,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361219702001022/
3.61E+14,1341,20,3,0,170,1,332,1867,492,2359,79.14370496,20.85629504,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/361219702001024/
3.61E+14,0,0,0,0,0,0,2,2,45,47,4.255319149,95.74468085,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361219705005015/
3.61E+14,17,0,0,0,0,0,0,17,39,56,30.35714286,69.64285714,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/361231502003002/
3.70E+14,35,0,0,0,1,4,24,64,10,74,86.48648649,13.51351351,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370010211021002/
3.70E+14,7,0,0,0,0,0,0,7,14,21,33.33333333,66.66666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370030404002004/
3.70E+14,520,19,3,0,9,1,12,564,410,974,57.90554415,42.09445585,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370030406001008/
3.70E+14,1,0,0,0,1,1,3,6,10,16,37.5,62.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370059502001056/
3.70E+14,1343,44,17,1,68,1,263,1737,519,2256,76.99468085,23.00531915,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370079203004011/
3.70E+14,51,1,0,0,2,0,2,56,17,73,76.71232877,23.28767123,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370079205005011/
3.70E+14,1,0,0,0,0,0,8,9,32,41,21.95121951,78.04878049,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370099705004026/
3.70E+14,579,17,9,0,41,3,54,703,1079,1782,39.45005612,60.54994388,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370119304001047/
3.70E+14,1,0,0,0,0,0,1,2,28,30,6.666666667,93.33333333,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370119303012019/
3.70E+14,58,0,0,0,5,0,9,72,22,94,76.59574468,23.40425532,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370139303002022/
3.70E+14,721,22,0,0,5,27,29,804,164,968,83.05785124,16.94214876,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370159604002015/
3.70E+14,109,0,0,0,0,3,1,113,17,130,86.92307692,13.07692308,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370159604002034/
3.70E+14,95,4,0,0,0,1,0,100,63,163,61.34969325,38.65030675,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370179501004013/
3.70E+14,39,0,0,0,0,0,3,42,22,64,65.625,34.375,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370179504002002/
3.70E+14,79,0,0,0,0,0,9,88,166,254,34.64566929,65.35433071,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370190206031017/
3.70E+14,122,0,3,0,0,4,28,157,289,446,35.20179372,64.79820628,tract,http://www.prisonersofthecensus.org/data/2010blocks/370210001001056/
3.70E+14,37,3,2,0,0,3,4,49,116,165,29.6969697,70.3030303,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370210031041041/
3.70E+14,156,5,1,0,17,1,21,201,390,591,34.01015228,65.98984772,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370210027012027/
3.70E+14,10,0,0,0,0,0,0,10,34,44,22.72727273,77.27272727,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370230206003039/
3.70E+14,51,0,4,0,0,0,1,56,100,156,35.8974359,64.1025641,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370230214004012/
3.70E+14,1065,4,5,1,64,4,71,1214,390,1604,75.68578554,24.31421446,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370230213013039/
3.70E+14,112,1,0,0,3,0,3,119,80,199,59.79899497,40.20100503,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370250417012036/
3.70E+14,41,0,0,0,0,0,17,58,30,88,65.90909091,34.09090909,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370250422001002/
3.70E+14,115,0,0,0,0,0,13,128,128,256,50,50,tract,http://www.prisonersofthecensus.org/data/2010blocks/370250423004017/
3.70E+14,78,1,0,0,2,0,2,83,157,240,34.58333333,65.41666667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370270304004045/
3.70E+14,52,0,0,0,0,0,16,68,125,193,35.23316062,64.76683938,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370270303002013/
3.70E+14,24,0,0,1,0,0,1,26,88,114,22.80701754,77.19298246,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370319703031073/
3.70E+14,0,0,1,0,0,0,0,1,1,2,50,50,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370319710021018/
3.70E+14,176,3,2,0,0,0,4,185,101,286,64.68531469,35.31468531,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370319707033004/
3.70E+14,267,10,2,2,23,23,38,365,146,511,71.42857143,28.57142857,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/370339302004001/
3.70E+14,12,0,0,0,0,0,1,13,9,22,59.09090909,40.90909091,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/370339302004024/
3.70E+14,349,6,1,1,17,1,52,427,216,643,66.40746501,33.59253499,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370339302002038/
3.70E+14,74,1,0,0,1,0,2,78,115,193,40.41450777,59.58549223,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370350116013028/
3.70E+14,91,0,0,0,0,0,9,100,114,214,46.72897196,53.27102804,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370350112002043/
3.70E+14,17,0,0,0,0,0,13,30,18,48,62.5,37.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370370208004002/
3.70E+14,7,10,0,0,0,0,8,25,83,108,23.14814815,76.85185185,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370399304004048/
3.70E+14,18,0,0,0,0,0,0,18,5,23,78.26086957,21.73913043,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370419301012042/
3.70E+14,59,0,0,0,0,0,3,62,46,108,57.40740741,42.59259259,tract,http://www.prisonersofthecensus.org/data/2010blocks/370459510004009/
3.70E+14,44,0,0,0,0,0,3,47,36,83,56.62650602,43.37349398,tract,http://www.prisonersofthecensus.org/data/2010blocks/370459511003034/
3.70E+14,1015,36,13,0,30,5,11,1110,363,1473,75.35641548,24.64358452,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370479312003014/
3.70E+14,386,24,4,1,30,6,49,500,223,723,69.15629322,30.84370678,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370479310003056/
3.70E+14,127,2,0,0,1,0,7,137,64,201,68.15920398,31.84079602,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370479309003006/
3.71E+14,477,30,7,1,20,9,38,582,202,784,74.23469388,25.76530612,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370499602001036/
3.71E+14,105,0,2,0,3,0,7,117,67,184,63.58695652,36.41304348,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370499609001041/
3.71E+14,365,15,1,0,3,0,16,400,147,547,73.1261426,26.8738574,tract,http://www.prisonersofthecensus.org/data/2010blocks/370510038002060/
3.71E+14,8,0,0,0,0,0,0,8,30,38,21.05263158,78.94736842,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370531103022008/
3.71E+14,7,1,0,0,0,1,4,13,43,56,23.21428571,76.78571429,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370559706011014/
3.71E+14,80,1,0,0,0,0,14,95,132,227,41.85022026,58.14977974,tract,http://www.prisonersofthecensus.org/data/2010blocks/370570613001050/
3.71E+14,191,2,0,0,5,1,9,208,170,378,55.02645503,44.97354497,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370570614001021/
3.71E+14,9,0,0,0,0,0,1,10,32,42,23.80952381,76.19047619,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370590801004048/
3.71E+14,177,8,0,0,7,1,8,201,129,330,60.90909091,39.09090909,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370610904003001/
3.71E+14,2,0,0,0,0,0,0,2,0,2,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/370630001021007/
3.71E+14,14,0,0,0,0,0,0,14,3,17,82.35294118,17.64705882,tract,http://www.prisonersofthecensus.org/data/2010blocks/370630002003022/
3.71E+14,162,0,0,0,3,0,3,168,42,210,80,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370630017111008/
3.71E+14,418,1,0,0,14,0,46,479,63,542,88.37638376,11.62361624,tract,http://www.prisonersofthecensus.org/data/2010blocks/370630023001007/
3.71E+14,188,0,1,0,8,0,14,211,31,242,87.19008264,12.80991736,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370650212004002/
3.71E+14,25,4,0,0,0,2,1,32,69,101,31.68316832,68.31683168,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370650212001025/
3.71E+14,194,8,1,0,4,0,1,208,291,499,41.68336673,58.31663327,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370650206001069/
3.71E+14,452,1,1,0,0,0,74,528,240,768,68.75,31.25,tract,http://www.prisonersofthecensus.org/data/2010blocks/370670001001053/
3.71E+14,162,0,2,0,2,0,2,168,81,249,67.46987952,32.53012048,tract,http://www.prisonersofthecensus.org/data/2010blocks/370670014002001/
3.71E+14,3,0,0,0,0,0,0,3,2,5,60,40,tract,http://www.prisonersofthecensus.org/data/2010blocks/370670017003001/
3.71E+14,350,5,3,0,3,2,16,379,101,480,78.95833333,21.04166667,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370690608012030/
3.71E+14,2,0,0,0,0,0,0,2,0,2,100,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/370690608022018/
3.71E+14,96,1,1,0,6,0,12,116,44,160,72.5,27.5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370690603021012/
3.71E+14,114,0,1,0,0,0,3,118,120,238,49.57983193,50.42016807,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370710304023029/
3.71E+14,183,0,0,0,1,0,18,202,254,456,44.29824561,55.70175439,tract,http://www.prisonersofthecensus.org/data/2010blocks/370710320003055/
3.71E+14,0,0,0,0,0,0,0,0,6,6,0,100,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370759203003020/
3.71E+14,722,5,3,0,16,0,62,808,171,979,82.53319714,17.46680286,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370779707032002/
3.71E+14,2150,101,24,2,249,123,639,3288,1661,4949,66.43766417,33.56233583,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370779707041005/
3.71E+14,45,0,0,0,0,0,3,48,31,79,60.75949367,39.24050633,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370779702002037/
3.71E+14,592,11,5,0,29,5,146,788,351,1139,69.18349429,30.81650571,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370799501021000/
3.71E+14,583,33,5,0,48,19,88,776,310,1086,71.45488029,28.54511971,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370799501022039/
3.71E+14,26,0,0,0,1,2,1,30,10,40,75,25,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/370810108002003/
3.71E+14,203,4,3,0,0,0,4,214,101,315,67.93650794,32.06349206,tract,http://www.prisonersofthecensus.org/data/2010blocks/370810139002020/
